发布时间,笔记标题,笔记链接,笔记内容,点赞量,收藏量,评论量,分享量,互动量,博主昵称,概括,内容类型,正负向,业务线,渠道类型,具体产品/场景,笔记ID,是否剔除,是否剔除.输出结果
2026-06-25 10:30:56,烟台也是好起来了，连网约公交车都有了,https://www.iesdouyin.com/share/video/7655154955582111418#ocr,"烟台也是好起来了，连网约公交车都有了。#网约车 #网约公交车 #烟台 烟台这么高级了吗？连网约公交车都有了👍👍👍关键是价格只要2块5

【第1张图片中的文字内容】
ZE②N
违法驾驶危害大
公系万家
滴滴出行
网药公交
上滴滴 呼叫网约公交
杰绣每一种生菠
一獲叫到察门口的公交车）
小 抖音号：Lliiowo666888i

【第2张图片中的文字内容】
ZE②N
违法驾驶危害大
公系万家
滴滴出行
网药公交
上滴滴 呼叫网约公交
杰绣每一种生菠
一獲叫到察门口的公交车）
小 抖音号：Lliiowo666888i

【第3张图片中的文字内容】
/EON
烟台文薯缝示。
违法驾驶危害大
系万家
滴滴出行
2.5元人：买
网药公交
上滴滴 呼叫网约公交
杰绣每一种生活
一镇04到家门口的公交车
J抖音号：Llijowo666888i

【第4张图片中的文字内容】
2.5元扒 然
滴滴出行
EON||
美師
网药公交
上滴滴 呼叫网约公交
杰绣每一种生菠
一银叫到 门口的公交车
违法驾驶危害大
公系万家

【第5张图片中的文字内容】
2.5元扒 然
滴滴出行
EON||
美師
网药公交
上滴滴 呼叫网约公交
杰绣每一种生菠
一银叫到 门口的公交车
违法驾驶危害大
公系万家

【第6张图片中的文字内容】
22.5元人：天
滴滴出行
/EON
美師
烟台文薯缝示。
造法驾驶危害大
公系万家
网药公交
上滴滴 呼叫网约公交
杰绣每一种生活
一银0到 门口的公交车

【第7张图片中的文字内容】
10:24
出行
烟台＞
送货
旅行
车主
DJI大疆
万象汇）
花印良的
MUJI（烟台西累汇）
烟台石象征
薛记炒货
满獮车站
客）
95
冚
万象府
丑尚女装
三米女装
王安字
MWNI無印良品
重逢专属
本单打车立享6折，仅限今天
• 从万象汇-2号门-滴適车站上车
Q输入目的地
© AI叫车
C 预彴
2 帮人叫车
打车
顺风车
代驾
站点巴士
特价拼车
侠送
快送跑腿
米
借钱
加油/充电
谪谪宠物
车主小卖部
谪滴租车
青拮骑行
一个谪滴，畅行全城
日充电
谪谪酒店
仁搬家
首页
消息
甲
行程
亏：
接送机
网约公交
谪滴年检
更多服务
一键领取＞
二站点巴士
我的

【第8张图片中的文字内容】
10:24
出行
烟台＞
送货
旅行
车主
DJI大疆
万象汇）
花印良的
MUJI（烟台西累汇）
烟台石象征
薛记炒货
满獮车站
客）
95
冚
万象府
丑尚女装
三米女装
王安字
MWNI無印良品
重逢专属
本单打车立享6折，仅限今天
• 从万象汇-2号门-滴適车站上车
Q输入目的地
© AI叫车
C 预彴
2 帮人叫车
打车
顺风车
代驾
站点巴士
特价拼车
侠送
快送跑腿
米
借钱
加油/充电
谪谪宠物
车主小卖部
谪滴租车
青拮骑行
一个谪滴，畅行全城
日充电
谪谪酒店
仁搬家
首页
消息
甲
行程
亏：
接送机
网约公交
谪滴年检
更多服务
一键领取＞
二站点巴士
我的

【第9张图片中的文字内容】
10:24
出行
烟台>
送货
旅行
DII大疆
车主
万象汇）
无印艮添
MUJI（烟台西象汇）
烟台石象汇
薛记炒货
碯俑车站
万象商
丑尚女装
0
三米女装
王安宇
客
MUNI無印良品
重逢专属
本单打车立享6折，仅限今天
• 从万象汇-2号门-滴適车站上车
Q输入目的地
© AI叫车
C 预約
2 帮人叫车
垃送机
打车
顺风车
特价拼车
快送
快送跑腿
谪谪宠物
车主小卖部
一个谪滴，畅行全城
日充电
谪确酒店
首页
消息
代驾
¥
借钱
谪谪租车
站点巴士
加油/充电
青拮骑行
〔搬家
田
行狴
网约公交
谪滴年检
更多服务
一键领取>
二站点巴士
◎
我的

【第10张图片中的文字内容】
10:24
出行
烟台＞
送货
旅行
车主
DII大疆
の*：O
万象汇）
花外医的
MWI（烟台西累汇）
姻食石聚征
薛记炒货
碯碯车站
95
冚
万象府
丑尚女装
三赤女装
王安字
MMAJI無印良品
客）
当
重逢专属
本单打车立享6折，仅限今天
• 从万象汇-2号门-滴適车站上车
Q输入目的地
Q AI叫车
l 预約
2 帮人叫车
打车
顺风车
代驾
站点巴士
特价拼车
侠送
快送跑腿
¥
借钱
加油/充电
谪谪宠物
车主小卖部
谪滴租车
青拮骑行
一个谪滴，畅行全城
充电
谪谪酒店
［搬家
首页
消恩
甲
行程
焙送机
网约公交
谪滴年检
更多服务
一键领取>
二站点巴士
◎
我的
=

【第11张图片中的文字内容】
10:24
出行
烟台＞
送货
旅行
车主
DII大疆
の*：O
万象汇）
花外医的
MWI（烟台西累汇）
姻食石聚征
薛记炒货
碯碯车站
95
冚
万象府
丑尚女装
三赤女装
王安字
MMAJI無印良品
客）
当
重逢专属
本单打车立享6折，仅限今天
• 从万象汇-2号门-滴適车站上车
Q输入目的地
Q AI叫车
l 预約
2 帮人叫车
打车
顺风车
代驾
站点巴士
特价拼车
侠送
快送跑腿
¥
借钱
加油/充电
谪谪宠物
车主小卖部
谪滴租车
青拮骑行
一个谪滴，畅行全城
充电
谪谪酒店
［搬家
首页
消恩
甲
行程
焙送机
网约公交
谪滴年检
更多服务
一键领取>
二站点巴士
◎
我的
=

【第12张图片中的文字内容】
10:24
出行
烟台>
送货
旅行
DII大疆
车主
万象汇）
无印艮添
MUJI（烟台西象汇）
烟台石象汇
薛记炒货
碯俑车站
万象商
丑尚女装
0
三米女装
王安宇
客
MUNI無印良品
重逢专属
本单打车立享6折，仅限今天
• 从万象汇-2号门-滴適车站上车
Q输入目的地
© AI叫车
C 预約
2 帮人叫车
垃送机
打车
顺风车
特价拼车
快送
快送跑腿
谪谪宠物
车主小卖部
一个谪滴，畅行全城
充电
1谪礦酒店
首页
消息
代驾
¥
借钱
谪谪租车
站点巴士
加油/充电
青拮骑行
〔搬家
田
行狴
网约公交
谪滴年检
更多服务
一键领取>
二站点巴士
◎
我的",415,62,86,3284,3847,🌈財神爺的心尖宠•͈ᴗ•͈ ✨大流亮卡,烟台用户分享滴滴新推出的网约公交服务，称赞2.5元价格实惠且可以叫到家门口,产品力,正向,站点巴士/公交/滴滴小巴,抖音,站点巴士,7655154955582111418,,
2026-06-25 18:18:40,滴滴出行你让人觉得你真的很ex，下大雨，加价之后你到是来车啊，3公里不到，要15块钱，连15都看不上了吗，还不给派车，在外面淋10分钟雨，说实话一年在滴滴花都钱,https://www.douyin.com/video/7655275493478258810,滴滴出行你让人觉得你真的很ex，下大雨，加价之后你到是来车啊，3公里不到，要15块钱，连15都看不上了吗，还不给派车，在外面淋10分钟雨，说实话一年在滴滴花都钱也不少了吧，v6的会员像沙茶一样在雨里等车，后来加到17元还不派车，我就抱着试一试的态度打的高德，结果人家7块钱就接单了，滴滴你吃相别太难看行不行啊#滴滴出行#高德地图打车,4,0,0,0,4,日行一善积大德、日行两善积积大大德,用户抱怨下雨天滴滴加价后仍长时间不派车，等待10分钟未果，而高德低价快速接单，质疑滴滴派单机制和价格策略。,平台客服投诉,负向,网约车,抖音,系统/派单问题,7655275493478258810,,
2026-06-25 17:51:02,都说网约车“臭”,https://www.douyin.com/video/7655268370489666939,都说网约车“臭”！这次我就来一遍最真实的评测～#网约车 #生活 #测评,4,2,0,0,6,老梁说车,博主对网约车异味问题进行真实评测,车内环境投诉,负向,网约车,抖音,烟味/异味,7655268370489666939,,
2026-06-25 17:34:23,一年零三个月了 蔡师傅 你还恨我吗,https://www.douyin.com/video/7655264078328015835,一年零三个月了 蔡师傅 你还恨我吗,5,0,2,0,7,千秋,乘客在抖音发布内容，提及一年零三个月前与司机蔡师傅的过往经历，询问对方是否仍怀恨在心,司机,中性,网约车,抖音,司乘互动,7655264078328015835,,
2026-06-25 17:16:01,也是很招了哥们🤣🤣#滴滴奇葩订单,https://www.douyin.com/video/7655259345144107259,也是很招了哥们🤣🤣#滴滴奇葩订单,20,0,16,7,43,无能猎犬被莫桑比克反复氢饭,用户分享遇到的滴滴奇葩订单经历,场景,中性,网约车,抖音,无匹配类别,7655259345144107259,,
2026-06-25 16:57:03,#滴滴美好瞬间,https://www.douyin.com/video/7655254451141958116,#滴滴美好瞬间,2,0,1,0,3,临界の星空,用户参与滴滴'美好瞬间'话题活动，分享出行温暖瞬间,地广/活动,正向,品牌,抖音,品牌,7655254451141958116,,
2026-06-25 16:45:59,竟然有这么多无证运营的网约车,https://www.douyin.com/video/7655251582346399019,竟然有这么多无证运营的网约车! 你信吗？你打的网约车，大概率是无证运营的“黑车”。#滴滴出行  #花小猪打车 #黑车,3,0,1,0,4,心中之城pl,视频揭露滴滴等网约车平台存在大量无证运营的“黑车”现象,安全问题,负向,网约车,抖音,无匹配类别,7655251582346399019,,
2026-06-25 16:39:15,#网约车 开始接单起步价6.4，亏个座椅六百四#滴滴司机,https://www.douyin.com/video/7655249873030059429,#网约车 开始接单起步价6.4，亏个座椅六百四#滴滴司机,2,0,1,0,3,Dawn,司机抱怨起步价仅6.4元，但因座椅损坏需承担640元维修费用，收入难以覆盖成本,司机,负向,网约车,抖音,车内脏乱,7655249873030059429,,
2026-06-25 16:35:03,#真实生活分享计划 #滴滴打车 #顺风车经验分享 #打车踩坑 打滴滴半小时，为了省几块钱，打了个顺风车，没仔细看是拼车，结果中途拼车拼到了一个人，直接在那个人公,https://www.douyin.com/video/7655248785492809329,#真实生活分享计划 #滴滴打车 #顺风车经验分享 #打车踩坑 打滴滴半小时，为了省几块钱，打了个顺风车，没仔细看是拼车，结果中途拼车拼到了一个人，直接在那个人公司门口等了那个半小时，然后快迟到了，师傅说那走高速快，然后让我们两个人平摊高速费，搞半天一趟下来的顺风车比滴滴钱还贵，坑不坑🕳️，打顺风车千万不要打拼车，因为没有时间限制 。从15：20到16：50才到，整整一个半小时，我都踩点到。坑货……,8,0,7,0,15,云墨,用户吐槽打滴滴顺风车拼车因等待拼客半小时及司机要求平摊高速费，导致行程耗时过长且费用高于普通打车,司机行为投诉,负向,网约车,抖音,强行拼客/绕路,7655248785492809329,,
2026-06-25 16:34:36,废物利用经常用DD的有福啦#滴滴打车 #网约车出租车 #好玩又会省 #出行交通工具,https://www.douyin.com/video/7655248673212256630,废物利用经常用DD的有福啦#滴滴打车 #网约车出租车 #好玩又会省 #出行交通工具,6,3,6,0,15,DD✅3K起收（不回私信）,表示经常使用滴滴打车的用户有福利，强调好玩又省钱,产品力,正向,网约车,抖音,价格优惠,7655248673212256630,,
2026-06-25 16:33:17,废物利用经常用DD的有福啦#滴滴打车 #网约车出租车 #好玩又会省 #出行交通工具推荐,https://www.douyin.com/video/7655248332713600763,废物利用经常用DD的有福啦#滴滴打车 #网约车出租车 #好玩又会省 #出行交通工具推荐,6,3,6,2,17,DD✅3K起收（不回私信）,分享滴滴打车省钱技巧或优惠活动，称经常使用滴滴的用户可以享受福利,产品力,正向,网约车,抖音,价格优惠,7655248332713600763,,
2026-06-25 15:51:04,欢迎收看跑网约车的一天#系好安全带准备出发,https://www.douyin.com/video/7655237453351513017,欢迎收看跑网约车的一天#系好安全带准备出发,41,0,12,22,75,有事钟无艳,司机记录跑网约车一天的工作日常,司机,中性,网约车,抖音,司机服务,7655237453351513017,,
2026-06-25 15:41:13,滴滴美好瞬间,https://www.douyin.com/video/7655234914878860465,滴滴美好瞬间,4,0,1,0,5,@建,分享滴滴出行中的美好瞬间,司机,正向,网约车,抖音,司乘温暖,7655234914878860465,,
2026-06-25 14:43:43,滴滴专车有点费人，劝退大家跑专车 #抖音热门 #网约车日常 #滴滴专车,https://www.douyin.com/video/7655220093996238464,滴滴专车有点费人，劝退大家跑专车 #抖音热门 #网约车日常 #滴滴专车,12,0,6,0,18,小北的Vlog日常,用户吐槽跑滴滴专车非常累人（费人），劝退其他人不要跑专车,司机,负向,专车/豪华车,抖音,无匹配类别,7655220093996238464,,
2026-06-25 14:30:55,#出租车和网约车 #创作者中心 #创作灵感 #打车费用 #中卫滴滴,https://www.douyin.com/video/7655216796106203493,#出租车和网约车 #创作者中心 #创作灵感 #打车费用 #中卫滴滴,5,0,1,0,6,中卫的士之音,中卫出租车司机发布关于出租车与网约车费用对比的抖音内容,司机,中性,网约车,抖音,价格优惠,7655216796106203493,,
2026-06-25 14:23:04,女司机模式在一线城市居然打不到车,https://www.douyin.com/video/7655214775581130085,女司机模式在一线城市居然打不到车？！ @DOU+小助手 @抖音小助手 @滴滴出行司机中心官方账号 @滴滴客服-滴滴出行 @滴滴司机服务中心 @滴滴 如果官方看到我的建议的话可以考虑一下吗🥹#滴滴打车 #女司机 #她计划 #一线城市 #女大,2,2,0,0,4,伍珏,用户反馈在一线城市使用女司机模式打不到车并向滴滴官方寻求关注,产品力,负向,网约车,抖音,女性友好计划,7655214775581130085,,
2026-06-25 13:47:43,#滴滴美好瞬间,https://www.douyin.com/video/7655205667288084401,#滴滴美好瞬间,17,0,4,0,21,不期而遇,用户分享滴滴出行中的美好瞬间或司乘温暖故事,司机,正向,品牌,抖音,司乘温暖,7655205667288084401,,
2026-06-25 13:45:10,#滴滴美好瞬间,https://www.douyin.com/video/7655205004735146330,#滴滴美好瞬间,37,0,3,0,40,寻找大爱,用户发布带#滴滴美好瞬间话题的抖音视频,地广/活动,正向,品牌,抖音,品牌,7655205004735146330,,
2026-06-25 12:39:57,滴滴美好瞬间,https://www.douyin.com/video/7655188202394980346,滴滴美好瞬间,10,0,3,0,13,龙澡居,分享滴滴出行中的美好瞬间,司机,正向,网约车,抖音,司乘温暖,7655188202394980346,,
2026-06-25 12:19:10,现在网约车是越来越多了，一天比一天难，#网约车 #滴滴司机 真实流水,https://www.douyin.com/video/7655182848601857990,现在网约车是越来越多了，一天比一天难，#网约车 #滴滴司机 真实流水,10,1,4,0,15,雷哥,司机感叹网约车数量增多导致竞争激烈，一天比一天难做，展示真实流水情况,司机,负向,网约车,抖音,无匹配类别,7655182848601857990,,
2026-06-25 11:15:05,给苏州昨天那个滴滴司机道歉——确实错怪他了,https://www.douyin.com/video/7655166334020674266,给苏州昨天那个滴滴司机道歉——确实错怪他了！#旅游,3,1,6,0,10,新会陈皮(蓝调沙龙东区店)官方号,用户向苏州滴滴司机道歉，承认错怪司机,司机,正向,网约车,抖音,司乘互动,7655166334020674266,,
2026-06-25 10:50:48,#滴滴美好瞬间,https://www.douyin.com/video/7655160075422047986,#滴滴美好瞬间,36,0,5,0,41,我也不知道,用户发布带有滴滴美好瞬间话题的抖音内容,司机,正向,网约车,抖音,司乘温暖,7655160075422047986,,
2026-06-25 10:43:43,#滴滴美好瞬间,https://www.douyin.com/video/7655158252296278010,#滴滴美好瞬间,22,0,2,0,24,毅力,用户发布带滴滴美好瞬间话题标签的抖音内容,地广/活动,正向,品牌,抖音,品牌,7655158252296278010,,
2026-06-25 10:09:14,六十岁老太太我趁没去旅行前和几个姐妹约好逛街吃饭聊天,https://www.douyin.com/video/7655149359479386107,六十岁老太太我趁没去旅行前和几个姐妹约好逛街吃饭聊天。不会打车，从微信里找到滴滴打车，从家到万达10.5元，真便宜，以前打出租都是比这滴滴打车贵6元左右，感觉比开车合适多了，开车来进停车场一个小时6元逛一下午都要停车费30多，还是少说的，忽然觉着自己不知道从什么时候开始精打细算会过日子了。,134,1,49,0,184,宝妈,六十岁用户分享使用滴滴打车去万达逛街的经历，认为比出租车便宜且比开车划算。,场景,正向,网约车,抖音,价格优惠,7655149359479386107,,
2026-06-25 10:06:41,#滴滴美好瞬间,https://www.douyin.com/video/7655148707688730970,#滴滴美好瞬间,39,0,3,0,42,寻找大爱,用户发布带有#滴滴美好瞬间话题的抖音内容，分享出行中的正面瞬间,司机,正向,品牌,抖音,司乘温暖,7655148707688730970,,
2026-06-25 10:03:31,#网约车 #网约车司机 #滴滴 #滴滴司机 #滴滴车主,https://www.douyin.com/video/7655147888364704747,#网约车 #网约车司机 #滴滴 #滴滴司机 #滴滴车主,17,0,15,1,33,是大表哥啊,视频内容仅包含滴滴网约车司机相关标签，无具体场景或事件描述,场景,中性,网约车,抖音,无匹配类别,7655147888364704747,,
2026-06-25 09:19:18,#滴滴美好瞬间,https://www.douyin.com/video/7655136494000681649,#滴滴美好瞬间,23,0,12,0,35,墨雨🐬🐬,用户参与滴滴美好瞬间话题发布相关内容,地广/活动,正向,品牌,抖音,品牌,7655136494000681649,,
2026-06-25 06:05:09,滴滴现在给我印象很差了，还是5.0的评分,https://www.douyin.com/video/7655086462039444089,滴滴现在给我印象很差了，还是5.0的评分。人都不能好好说话了……问我尾数也很凶。#滴滴打车 #真实事件 #滴滴车主,39,1,94,1,135,x7,乘客吐槽滴滴司机服务态度差，即使司机拥有5.0评分，询问手机尾号时态度也很凶,司机行为投诉,负向,网约车,抖音,态度恶劣,7655086462039444089,,
2026-06-24 23:16:32,#滴滴美好瞬间,https://www.douyin.com/video/7654981162721252751,#滴滴美好瞬间,25,0,9,0,34,滴滴夜听雨,用户发布带#滴滴美好瞬间话题的内容，分享滴滴出行中的美好瞬间,司机,正向,网约车,抖音,司乘温暖,7654981162721252751,,
2026-06-24 21:58:45,生意难做质量还是要最好,https://www.douyin.com/video/7654961120742577253,生意难做质量还是要最好,17,0,2,0,19,滴滴打车,生意难做但仍需保持服务质量,司机,正向,网约车,抖音,司机服务,7654961120742577253,,
2026-06-24 21:50:07,#滴滴美好瞬间,https://www.douyin.com/video/7654958894414923433,#滴滴美好瞬间,20,0,4,0,24,安杰,用户参与滴滴美好瞬间话题分享相关内容,地广/活动,正向,品牌,抖音,品牌,7654958894414923433,,
2026-06-24 20:30:05,#滴滴美好瞬间,https://www.douyin.com/video/7654938263769283810,#滴滴美好瞬间,22,0,3,0,25,慌叔刘闲得,用户参与滴滴美好瞬间话题分享内容,地广/活动,正向,品牌,抖音,司乘温暖,7654938263769283810,,
2026-06-24 20:15:47,#滴滴美好瞬间,https://www.douyin.com/video/7654934588109044337,#滴滴美好瞬间,44,0,8,0,52,在途  ID.3🐯,用户发布带#滴滴美好瞬间话题的抖音内容,司机,正向,网约车,抖音,无匹配类别,7654934588109044337,,
2026-06-24 19:50:14,#滴滴美好瞬间,https://www.douyin.com/video/7654928000371413419,#滴滴美好瞬间,56,0,5,0,61,超越时空,用户参与滴滴美好瞬间话题分享司乘温暖互动内容,司机,正向,网约车,抖音,司乘温暖,7654928000371413419,,
2026-06-24 19:13:06,#滴滴#滴滴司机 #滴滴车主 #滴滴出行 依旧难搞哦,https://www.douyin.com/video/7654918433947647461,#滴滴#滴滴司机 #滴滴车主 #滴滴出行 依旧难搞哦,6,1,0,0,7,网约车司机老王,司机抱怨跑滴滴工作难搞,司机,负向,网约车,抖音,无匹配类别,7654918433947647461,,
2026-06-24 18:15:23,#滴滴美好瞬间,https://www.douyin.com/video/7654903557674579962,#滴滴美好瞬间,55,0,4,0,59,🤩八刀汤😍🤔🍎,用户发布带滴滴美好瞬间话题标签的内容,地广/活动,正向,品牌,抖音,品牌,7654903557674579962,,
2026-06-24 15:16:38,谁还没叫到车 😏#滴滴打车舞@透明,https://www.douyin.com/video/7654857494942929353,谁还没叫到车 😏#滴滴打车舞@透明,26,1,2,1,30,77.,用户参与滴滴打车舞话题挑战,地广/活动,正向,品牌,抖音,品牌,7654857494942929353,,
2026-06-23 21:43:03,滴滴 谁懂啊 滴滴打车打到一只修猫咪 想不到这种好事也是被苯人遇到了🥰 就这样萌萌得躺在怀里💤,https://www.douyin.com/video/7654585989118102905,"滴滴 谁懂啊 滴滴打车打到一只修猫咪
想不到这种好事也是被苯人遇到了🥰
就这样萌萌得躺在怀里💤",149,1,9,3,162,睡觉觉叭ju,用户打车时遇到车内有猫咪，感到惊喜和开心,场景,正向,网约车,抖音,宠物出行,7654585989118102905,,
2026-06-24 18:04:07,王安宇,https://www.iesdouyin.com/share/video/7654900654883863281,"王安宇！你要萌死我了这么可爱的安宇哪里找哇😋😋😋😋😋😋#王安宇你萌坏了 #滴滴出行网约车青春代言人 王安宇王安宇王安宇王安宇#甜系帅哥 #向全世界安利王安宇 #阳光少年感

【第1张图片中的文字内容】
J 抖音号：116039859

【第2张图片中的文字内容】
J 抖音号：116039859

【第3张图片中的文字内容】
J 抖音号：116039859

【第7张图片中的文字内容】
小抖音号：
116039859

【第8张图片中的文字内容】
小抖音号：
116039859

【第9张图片中的文字内容】
J 抖音号：116039859",108,0,13,0,121,海棠蚀.（已经见过王安宇两次版…,用户发布王安宇作为滴滴出行网约车青春代言人的粉丝向宣传内容,地广/活动,正向,网约车,抖音,品牌,7654900654883863281,,
2026-06-24 18:52:54,jia,https://www.iesdouyin.com/share/video/7654913223100407882,"jiangjiang~太萌了吧！滴滴你有眼光#上热门 #王安宇 #滴滴 #王安宇代言 #帅哥

【第1张图片中的文字内容】
小抖音号：96431096671

【第2张图片中的文字内容】
小抖音号：96431096671

【第3张图片中的文字内容】
小抖音号：96431096671

【第7张图片中的文字内容】
小抖音号：96431096671

【第8张图片中的文字内容】
小抖音号：96431096671

【第9张图片中的文字内容】
小抖音号：96431096671",141,4,5,0,150,爱吃鸡翅,用户称赞滴滴选择王安宇作为代言人有眼光，认为王安宇形象好很萌,地广/活动,正向,品牌,抖音,品牌,7654913223100407882,,
2026-06-24 11:45:08,小丸宇你就这样萌 滴滴太用心啦 出行唯一选择哈哈#王安宇 #滴滴,https://www.iesdouyin.com/share/video/7654802989593532014,小丸宇你就这样萌 滴滴太用心啦 出行唯一选择哈哈#王安宇 #滴滴,61,0,0,10,71,暗语,用户称赞滴滴与王安宇的合作很用心，表示滴滴是出行唯一选择。,地广/活动,正向,品牌,抖音,品牌,7654802989593532014,,
2026-06-25 10:13:58,滴滴创始人之一完整简介 柳青，联想柳传志之女，滴滴创始人之一，曾患乳腺纤维瘤已治愈，离异单身带娃,https://www.iesdouyin.com/share/video/7655150579664588276,"滴滴创始人之一完整简介 柳青，联想柳传志之女，滴滴创始人之一，曾患乳腺纤维瘤已治愈，离异单身带娃！#滴滴出行 #滴滴行业 #网约车 #网约车司机 #网约车那点事

【第1个视频中的语音内容】
柳青、迪迪联合创始人完整简介1.基础信息姓名柳青、俊六出生1978年6月16日于北京祖籍江苏镇江家庭背景联想集团创始人柳传志的妻女兄长为柳林教育背景北京大学计算机本科毕业后货哈佛大学计算机硕士学位现任职务迪迪出行永久合伙人首席人才官個人經歷2015年確診乳腺癌經手術與化療後康復獨自服養三個孩子2.職業履歷1.高盛12年投行生根2002-20142002年加入高盛亞洲投資銀行部以分析師身份開啟職業生涯2008年競爭為執行董事2012年申任高盛亞太區董事總經理成為高盛史上最年輕的董事總經理之一期間主導了多比互聯網領域的重大投融資項目2.加盟滴滴駐舊行業領軍地位2014-20242014年7月放棄高薪投行工作加入滴滴打車擔任首席運營官COO入職半年內完成7億美元大額融資並推動專車、企業出行等新業務落地2015年2月升任滴滴總裁主導多項關鍵李承輝事件推动滴滴与快的打车合并终结行业恶性价格战2016年完成对Uber中国的收购助力滴滴确定国内出行市场的绝对主导地位引入苹果公司10亿美元战略投资显著增强公司资金实力2018年安全事件后牵头推动全公司安全诊改提出欧印安全战略宠购出行安全体系2021年主导滴滴在美国上市后续推进退市相关工作2024年5月19日植物调整卸任总裁董事竞生为永久合伙人专注于人才战略企业文化建设与企业社会责任同时兼任首席人才官至今3.核心商业成就1.通过资本运作与并购整合国内网约车市场推动DD从单一打车工具升级为覆盖网约车、出租车、货运、代价、外卖等业务的一暂时出行平台2.搭建滴滴全球化投融资与商务合作体系打通国际资本渠道3.完善平台司机与乘客两端运营体系构建千万级灵活就业服务生态4.发起成国奖学金资助网约车司机子女求学推出粉爱行动关注女性出行安全与职场女性发展4.行业荣誉部分1.连续多年入选财富全球最具影响力女性榜单2.2016年破评英国金融时报全球年度女性是当年唯一上榜的中国企业女性3.入选福布斯亚洲商界全市女性科技行业百强女性4.担任全国工商联青年企业家委员会副主任或商界木男年度人物等称号5.个人标签互联网领域顶尖女性企业家投行精英转型创业者抗碍公众人物兼顾事业与丹青月儿的职场妈妈页内评价其形式国感在资本整合与危机管理方面表现突出本视频内容来自互联网具体想请可通过豆包进一步了解关注我带你了解更多网约车行业的事事非非",81,31,121,109,342,网约车公会兵哥,介绍滴滴联合创始人柳青的个人背景、职业履历及商业成就,场景,中性,网约车,抖音,品牌,7655150579664588276,,
2026-06-25 18:41:31,近日，烟台公交集团与滴滴达成合作，正式开通网约公交服务,https://www.iesdouyin.com/share/video/7655281379286419087,"近日，烟台公交集团与滴滴达成合作，正式开通网约公交服务。该公交采用线上预约出行模式，市民在滴滴App上下单，系统将订单推送至司机端，不再受固定站点与线路束缚。只要在划定运营范围之内，无论目的地远近，乘车费用统一固定为每人2.5元。这项新服务有效填补了商圈、高校之间的短途交通空白，兼顾公交的低价与网约车的灵活，给市民带来更经济、更省心的公共出行新方案。#公交车 #网约公交车 #便民 #烟台公交 #滴滴出行

【第1个视频中的语音内容】
終於跟著邁逃",7135,953,778,25440,34306,𝐶𝐈𝐓𝐑𝐔𝐒.🚌,滴滴与烟台公交集团合作开通网约公交服务，乘客可在App预约，运营范围内统一票价2.5元，提供灵活便民的公共出行方案。,产品力,正向,站点巴士/公交/滴滴小巴,抖音,站点巴士,7655281379286419087,,
2026-06-25 12:35:30,滴滴帅哥来啦,https://www.iesdouyin.com/share/video/7655187052024136678,"滴滴帅哥来啦。我们看惯了世间的罗生门@王安宇 所以上个月安宇在连轴转的情况下，5.28还去拍了滴滴的官宣物料，你永远不知道这个永动机有多强，直到你知道为止🙀#王安宇#滴滴出行网约车青春代言人王安宇 这也太青春太活力了，滴滴真会找代言，周边也很精美，就是我拿不到@滴滴美好出发 😭#向全世界安利 虽然但是我还是爱滴滴的，因为他是王安宇呀

【第1张图片中的文字内容】
05.282026-12:35
-=604
3550

【第2张图片中的文字内容】
05.282026-12:35
-=604
3550

【第3张图片中的文字内容】
05.28 2026-12:35
=1604
03550

【第4张图片中的文字内容】
05.28 2026-12:35

【第5张图片中的文字内容】
05.28 2026-12:35

【第6张图片中的文字内容】
05.28 2026-12:35

【第1个视频中的语音内容】
滴答的秒针又在提醒我爱你几分只要听到你的声音我一定会为你转身",336,8,12,13,369,Cindy.,用户分享王安宇成为滴滴出行网约车青春代言人的官宣拍摄物料，表达对代言人及滴滴品牌的喜爱与支持,地广/活动,正向,品牌,抖音,品牌,7655187052024136678,,
